dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
MAOL,synapse_count_measurement,10.0,basic_structure,metric_weight_max,2589.0,2862.8,10.575511780610283,4.716573181326544,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,10.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_total_synapses,26492194.0,26491674.6,-0.0019605775195459833,0.011210746965285708,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_mean,3.932361560868331,3.932284463871581,-0.001960577519562261,0.011210746965278707,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_variance,52.68035125761817,54.26917593183977,3.0159720584471925,0.3949179006837821,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_std,7.258123122241601,7.366748031604769,1.496597777878697,0.19453883989547135,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_max,2589.0,3033.6,17.17265353418308,5.29066536289211,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,15.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_total_synapses,26492194.0,26505938.6,0.05188169768046199,0.014797735585379144,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_mean,3.932361560868331,3.934401736805043,0.05188169768044937,0.014797735585378913,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_variance,52.68035125761817,55.48354687974173,5.321140719839423,0.5185142399786908,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_std,7.258123122241601,7.448705306295167,2.625777778135937,0.25260129968924405,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_max,2589.0,3204.6,23.777520278099647,6.277931928399286,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,20.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_node_count,166694.0,166694.0,0.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_edge_count,6239112.0,6254710.0,0.2500035261428229,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_total_synapses,89797169.0,89875159.0,0.08685129037865325,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_mean,14.392620135685977,14.36919681328151,-0.16274536660902764,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_variance,414.009432483822,413.1964332005849,-0.19637216436339855,1.3729981589979656e-14,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_std,20.347221738699904,20.32723378132364,-0.09823433210171001,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_max,2591.0,2591.0,0.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_density,0.0002245357256781,0.0002250970729098,0.2500035261670334,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_total_degree_mean,74.85706744093969,75.04421274910915,0.25000352614282595,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_in_degree_mean,37.42853372046984,37.522106374554575,0.250003526142845,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_out_degree_mean,37.42853372046984,37.522106374554575,0.250003526142845,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_total_degree_std,125.87163733424268,125.8689312590697,-0.002149868890475163,0.00035826212953579266,5
MCNS,false_synapses,0.25,degree_distribution,metric_in_degree_max,6660.0,6660.0,0.0,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_out_degree_max,7570.0,7570.0,0.0,0.0,5
MCNS,false_synapses,0.25,assortativity,metric_degree_assortativity,-0.0568881377134471,-0.0565567527452505,0.5825203311555482,0.0010797904306296697,5
MCNS,false_synapses,0.25,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
MCNS,false_synapses,0.25,connected_components,metric_wcc_max_size,165820.0,165820.0,0.0,0.0,5
MCNS,false_synapses,0.25,connected_components,metric_scc_count,8859.0,8766.2,-1.0475222937126005,0.058610475158582996,5
MCNS,false_synapses,0.25,connected_components,metric_scc_max_size,157789.0,157881.2,0.05843246360646917,0.0030367512439297894,5
MCNS,false_synapses,0.25,reciprocity,metric_reciprocity,0.1567291661257227,0.15684673202133692,0.07501213623500078,0.008786639081329258,5
MCNS,false_synapses,0.5,basic_structure,metric_node_count,166694.0,166694.0,0.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_edge_count,6239112.0,6270308.0,0.5000070522856458,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_total_synapses,89797169.0,89953149.0,0.1737025807573065,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_mean,14.392620135685977,14.345890026454843,-0.324681043413832,1.2342136613442874e-14,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_variance,414.009432483822,412.3863896179731,-0.3920304076435081,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_std,20.347221738699904,20.30729892472096,-0.1962076911120077,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_max,2591.0,2591.0,0.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_density,0.0002245357256781,0.0002256584201414,0.5000070522895347,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_total_degree_mean,74.85706744093969,75.23135805727861,0.5000070522856519,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_in_degree_mean,37.42853372046984,37.615679028639306,0.500007052285671,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_out_degree_mean,37.42853372046984,37.615679028639306,0.500007052285671,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_total_degree_std,125.87163733424268,125.9045470488248,0.02614545681544503,0.0005541198245886367,5
MCNS,false_synapses,0.5,degree_distribution,metric_in_degree_max,6660.0,6660.0,0.0,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_out_degree_max,7570.0,7570.0,0.0,0.0,5
MCNS,false_synapses,0.5,assortativity,metric_degree_assortativity,-0.0568881377134471,-0.0562856337939109,1.0591029057254282,0.003918140441154893,5
MCNS,false_synapses,0.5,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
MCNS,false_synapses,0.5,connected_components,metric_wcc_max_size,165820.0,165820.0,0.0,0.0,5
MCNS,false_synapses,0.5,connected_components,metric_scc_count,8859.0,8739.8,-1.345524325544652,0.018060729201941527,5
MCNS,false_synapses,0.5,connected_components,metric_scc_max_size,157789.0,157907.4,0.0750369163883377,0.0011754454994322423,5
MCNS,false_synapses,0.5,reciprocity,metric_reciprocity,0.1567291661257227,0.15702450763840264,0.18844068400326847,0.004089754246147408,5
MCNS,false_synapses,0.75,basic_structure,metric_node_count,166694.0,166694.0,0.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_edge_count,6239112.0,6285905.0,0.7499945505065464,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_total_synapses,89797169.0,90031134.0,0.26054830303169135,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_mean,14.392620135685977,14.32270039079496,-0.48580275329891787,1.2342136613442874e-14,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_variance,414.009432483822,411.57933947052754,-0.586965615424581,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_std,20.347221738699904,20.28741825542441,-0.2939147370756277,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_max,2591.0,2591.0,0.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_density,0.0002245357256781,0.00022621973138460002,0.7499945504949335,1.2071599844648369e-14,5
MCNS,false_synapses,0.75,degree_distribution,metric_total_degree_mean,74.85706744093969,75.41849136741574,0.7499945505065396,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_in_degree_mean,37.42853372046984,37.70924568370787,0.7499945505065586,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_out_degree_mean,37.42853372046984,37.70924568370787,0.7499945505065586,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_total_degree_std,125.87163733424268,125.95772533684979,0.06839348754836062,0.0011926913070312854,5
MCNS,false_synapses,0.75,degree_distribution,metric_in_degree_max,6660.0,6660.0,0.0,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_out_degree_max,7570.0,7570.0,0.0,0.0,5
MCNS,false_synapses,0.75,assortativity,metric_degree_assortativity,-0.0568881377134471,-0.05603010387484596,1.5082825226643353,0.004097735706179257,5
MCNS,false_synapses,0.75,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
MCNS,false_synapses,0.75,connected_components,metric_wcc_max_size,165820.0,165820.0,0.0,0.0,5
MCNS,false_synapses,0.75,connected_components,metric_scc_count,8859.0,8723.8,-1.5261316175640673,0.05729124072897402,5
MCNS,false_synapses,0.75,connected_components,metric_scc_max_size,157789.0,157924.0,0.08555729486846358,0.0033773995891917,5
MCNS,false_synapses,0.75,reciprocity,metric_reciprocity,0.1567291661257227,0.15716432700746924,0.2776515006769422,0.00244487972335158,5
MCNS,false_synapses,1.0,basic_structure,metric_node_count,166694.0,166694.0,0.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_edge_count,6239112.0,6301503.0,0.9999980766493693,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_total_synapses,89797169.0,90109124.0,0.3473995934103446,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_mean,14.392620135685977,14.29962407381223,-0.6461371244223009,1.2342136613442874e-14,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_variance,414.009432483822,410.7751654136273,-0.7812061311721723,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_std,20.347221738699904,20.26758903800912,-0.3913689137191854,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_max,2591.0,2591.0,0.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_density,0.0002245357256781,0.0002267810786163,0.9999980766619669,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_total_degree_mean,74.85706744093969,75.6056366755852,0.9999980766493656,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_in_degree_mean,37.42853372046984,37.8028183377926,0.9999980766493846,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_out_degree_mean,37.42853372046984,37.8028183377926,0.9999980766493846,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_total_degree_std,125.87163733424268,125.99221359358596,0.09579303320183218,0.0011339414227675229,5
MCNS,false_synapses,1.0,degree_distribution,metric_in_degree_max,6660.0,6660.0,0.0,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_out_degree_max,7570.0,7570.0,0.0,0.0,5
MCNS,false_synapses,1.0,assortativity,metric_degree_assortativity,-0.0568881377134471,-0.05575908166490752,1.9846950417445193,0.004737080684771633,5
MCNS,false_synapses,1.0,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
MCNS,false_synapses,1.0,connected_components,metric_wcc_max_size,165820.0,165820.0,0.0,0.0,5
MCNS,false_synapses,1.0,connected_components,metric_scc_count,8859.0,8708.2,-1.702223727282981,0.03062345629585853,5
MCNS,false_synapses,1.0,connected_components,metric_scc_max_size,157789.0,157939.8,0.09557066715676528,0.001719341648182134,5
MCNS,false_synapses,1.0,reciprocity,metric_reciprocity,0.1567291661257227,0.15735452833736802,0.3990081917131231,0.008257267958531354,5
MCNS,false_synapses,2.0,basic_structure,metric_node_count,166694.0,166694.0,0.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_edge_count,6239112.0,6363894.0,1.9999961532987387,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_total_synapses,89797169.0,90421079.0,0.6947991868206892,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_mean,14.392620135685977,14.20845146069372,-1.2796049173535664,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_variance,414.009432483822,407.5875240858738,-1.5511502623069315,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_std,20.347221738699904,20.188796994518366,-0.7786062697700786,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_max,2591.0,2591.0,0.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_density,0.0002245357256781,0.0002290264315545,1.9999961533239339,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_total_degree_mean,74.85706744093969,76.35420591023072,1.9999961532987311,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_in_degree_mean,37.42853372046984,38.17710295511536,1.9999961532987505,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_out_degree_mean,37.42853372046984,38.17710295511536,1.9999961532987505,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_total_degree_std,125.87163733424268,126.2141219237661,0.2720903586992999,0.0011942780007593112,5
MCNS,false_synapses,2.0,degree_distribution,metric_in_degree_max,6660.0,6660.0,0.0,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_out_degree_max,7570.0,7570.0,0.0,0.0,5
MCNS,false_synapses,2.0,assortativity,metric_degree_assortativity,-0.0568881377134471,-0.054758671706714876,3.7432513918079335,0.006714677158697119,5
