dataset,error_model,error_rate,error_rate_percent,analysis_name,metric_name,category,real_n,null_n,real_baseline_mean,null_baseline_mean,real_perturbed_mean,null_perturbed_mean,real_mean_relative_change,real_std_relative_change,null_mean_relative_change,null_std_relative_change,effect_difference,cohens_d,test_name,p_value_raw,p_value_adjusted,is_significant,interpretation
BANC,split_errors,0.03,3.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.664797011954285,24.817441531581366,-0.021688734193849063,5.872580598330533e-05,-0.015634200149138723,0.00012648773701529184,-0.00605453404471034,-61.39877769191446,welch_t_test,2.549386376187136e-10,1.483077813625386e-09,True,"At 3.0% error rate, the secondary change in out degree mean was significantly less in Real (-2.17%) than Null (-1.56%) (difference = -0.61%, d = -61.40, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,degree_distribution,total_degree_median,secondary_emergent,5,5,21.0,21.0,20.0,21.0,-0.047619047619047616,0.0,0.0,0.0,-0.047619047619047616,0.0,welch_t_test,0.0,0.0,True,"At 3.0% error rate, the secondary change in total degree median was significantly less in Real (-4.76%) than Null (+0.00%) (difference = -4.76%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,164105.6,162442.4,0.03692358241397177,7.836127938697965e-05,0.026414426710138838,0.00016625339249138062,0.010509155703832932,80.86277230398643,welch_t_test,4.5751441506095e-11,3.0007563105468194e-10,True,"At 5.0% error rate, the secondary change in node count was significantly greater in Real (+3.69%) than Null (+2.64%) (difference = +1.05%, d = 80.86, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,19001.0,17335.6,0.03575906241482693,0.001239445843652449,0.021182846371347763,0.0005245673152896502,0.014576216043479168,15.316269105825913,welch_t_test,1.0456547671066573e-06,3.2089130238273104e-06,True,"At 5.0% error rate, the secondary change in scc count was significantly greater in Real (+3.58%) than Null (+2.12%) (difference = +1.46%, d = 15.32, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,144588.0,145107.8,0.03717944119651375,0.00021225098992881924,0.02704282771946458,0.0001431744781443764,0.01013661347704917,55.99167735012305,welch_t_test,5.8862451059836815e-12,4.744455392654317e-11,True,"At 5.0% error rate, the secondary change in scc max size was significantly greater in Real (+3.72%) than Null (+2.70%) (difference = +1.01%, d = 55.99, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,159795.6,158138.4,0.03795728538765329,8.055506130704477e-05,0.02715285987087384,0.00017090111850287984,0.010804425516779452,80.87327198340712,welch_t_test,4.569817106575321e-11,3.0007563105468194e-10,True,"At 5.0% error rate, the secondary change in wcc max size was significantly greater in Real (+3.80%) than Null (+2.72%) (difference = +1.08%, d = 80.87, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.31385046111062,24.562793234650933,-0.03560877433120611,7.288495907643116e-05,-0.02573463996158264,0.00015779662490371247,-0.009874134369623467,-80.33861669253517,welch_t_test,5.90329973005288e-11,3.797411076351324e-10,True,"At 5.0% error rate, the secondary change in in degree mean was significantly less in Real (-3.56%) than Null (-2.57%) (difference = -0.99%, d = -80.34, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,degree_distribution,in_degree_median,secondary_emergent,5,5,9.0,9.0,8.0,9.0,-0.11111111111111112,1.5515838457795457e-17,0.0,0.0,-0.11111111111111112,0.0,welch_t_test,9.126038082997564e-65,1.1100580868227947e-63,True,"At 5.0% error rate, the secondary change in in degree median was significantly less in Real (-11.11%) than Null (+0.00%) (difference = -11.11%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.31385046111062,24.562793234650933,-0.03560877433120611,7.288495907643116e-05,-0.02573463996158264,0.00015779662490371247,-0.009874134369623467,-80.33861669253517,welch_t_test,5.90329973005288e-11,3.797411076351324e-10,True,"At 5.0% error rate, the secondary change in out degree mean was significantly less in Real (-3.56%) than Null (-2.57%) (difference = -0.99%, d = -80.34, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.05,5.0%,degree_distribution,total_degree_median,secondary_emergent,5,5,21.0,21.0,20.0,20.0,-0.047619047619047616,0.0,-0.0476190476190476,0.0,-1.3877787807814457e-17,0.0,welch_t_test,0.0,0.0,True,"At 5.0% error rate, the secondary change in total degree median was significantly less in Real (-4.76%) than Null (-4.76%) (difference = -0.00%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,167020.6,164505.8,0.0553424068948958,7.510942395328794e-05,0.03945230061543514,0.00011773706586648058,0.015890106279460657,160.911159936225,welch_t_test,9.01021931796151e-15,9.273594959563462e-14,True,"At 7.5% error rate, the secondary change in node count was significantly greater in Real (+5.53%) than Null (+3.95%) (difference = +1.59%, d = 160.91, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,19317.0,17513.6,0.05298446443172526,0.0011569902031502374,0.0316682375117813,0.0007799299383912991,0.021316226919943962,21.604867624119667,welch_t_test,4.644116563621608e-09,2.3014177637502636e-08,True,"At 7.5% error rate, the secondary change in scc count was significantly greater in Real (+5.30%) than Null (+3.17%) (difference = +2.13%, d = 21.60, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,147182.6,146993.2,0.05579139916071877,0.00021295288804254497,0.0403872967788968,0.00014114828048762034,0.015404102381821973,85.26851522133195,welch_t_test,3.9357921138315156e-13,3.606910855004499e-12,True,"At 7.5% error rate, the secondary change in scc max size was significantly greater in Real (+5.58%) than Null (+4.04%) (difference = +1.54%, d = 85.27, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,162710.6,160201.8,0.05689175847017251,7.721216777758816e-05,0.0405552163577079,0.00012102848515933918,0.01633654211246461,160.93118726039845,welch_t_test,8.996785882580237e-15,9.273594959563462e-14,True,"At 7.5% error rate, the secondary change in wcc max size was significantly greater in Real (+5.69%) than Null (+4.06%) (difference = +1.63%, d = 160.93, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,23.889502349817903,24.25470129900836,-0.05244023407117554,6.743643947857503e-05,-0.037954882901229545,0.00010897335700627749,-0.014485351169945995,-159.85254414667867,welch_t_test,1.5587566671343516e-14,1.5113162468302626e-13,True,"At 7.5% error rate, the secondary change in in degree mean was significantly less in Real (-5.24%) than Null (-3.80%) (difference = -1.45%, d = -159.85, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,degree_distribution,in_degree_median,secondary_emergent,5,5,9.0,9.0,8.0,9.0,-0.11111111111111112,1.5515838457795457e-17,0.0,0.0,-0.11111111111111112,0.0,welch_t_test,9.126038082997564e-65,1.1100580868227947e-63,True,"At 7.5% error rate, the secondary change in in degree median was significantly less in Real (-11.11%) than Null (+0.00%) (difference = -11.11%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,23.889502349817903,24.25470129900836,-0.05244023407117554,6.743643947857503e-05,-0.037954882901229545,0.00010897335700627749,-0.014485351169945995,-159.85254414667867,welch_t_test,1.5587566671343516e-14,1.5113162468302626e-13,True,"At 7.5% error rate, the secondary change in out degree mean was significantly less in Real (-5.24%) than Null (-3.80%) (difference = -1.45%, d = -159.85, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,degree_distribution,out_degree_median,secondary_emergent,5,5,11.0,11.0,10.0,11.0,-0.09090909090909091,0.0,0.0,0.0,-0.09090909090909091,0.0,welch_t_test,0.0,0.0,True,"At 7.5% error rate, the secondary change in out degree median was significantly less in Real (-9.09%) than Null (+0.00%) (difference = -9.09%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.075,7.5%,degree_distribution,total_degree_median,secondary_emergent,5,5,21.0,21.0,20.0,20.0,-0.047619047619047616,0.0,-0.0476190476190476,0.0,-1.3877787807814457e-17,0.0,welch_t_test,0.0,0.0,True,"At 7.5% error rate, the secondary change in total degree median was significantly less in Real (-4.76%) than Null (-4.76%) (difference = -0.00%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,169920.2,166578.0,0.07366392437856215,0.00013429146003380394,0.05254577851916438,0.00017630014063137265,0.021118145859397766,134.7595559832263,welch_t_test,2.0594582333430238e-15,2.3352162001804795e-14,True,"At 10.0% error rate, the secondary change in node count was significantly greater in Real (+7.37%) than Null (+5.25%) (difference = +2.11%, d = 134.76, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,19628.4,17694.8,0.0699591169255928,0.000990687243228843,0.04234213006597544,0.0014140060264514489,0.02761698685961736,22.62139915369835,welch_t_test,2.4267507434193902e-09,1.2783435018484819e-08,True,"At 10.0% error rate, the secondary change in scc count was significantly greater in Real (+7.00%) than Null (+4.23%) (difference = +2.76%, d = 22.62, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,149767.4,148884.2,0.07433305835515225,0.0002808435118566426,0.053771401473596235,0.00022783455362318966,0.020561656881556013,80.40807766559097,welch_t_test,4.927047270815224e-14,4.642527639683641e-13,True,"At 10.0% error rate, the secondary change in scc max size was significantly greater in Real (+7.43%) than Null (+5.38%) (difference = +2.06%, d = 80.41, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,165610.2,162274.0,0.07572620037414259,0.00013805104868965537,0.05401473129035188,0.00018122873028104456,0.021711469083790708,134.77594727408632,welch_t_test,2.056504779572021e-15,2.3352162001804795e-14,True,"At 10.0% error rate, the secondary change in wcc max size was significantly greater in Real (+7.57%) than Null (+5.40%) (difference = +2.17%, d = 134.78, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,23.481840592992558,23.95297752132301,-0.06860984167618706,0.00011647720659250313,-0.04992253747905166,0.00015912227783442852,-0.018687304197135393,-134.01713588137105,welch_t_test,3.74784277197839e-15,3.979852086434195e-14,True,"At 10.0% error rate, the secondary change in in degree mean was significantly less in Real (-6.86%) than Null (-4.99%) (difference = -1.87%, d = -134.02, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.1,10.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,23.481840592992558,23.95297752132301,-0.06860984167618706,0.00011647720659250313,-0.04992253747905166,0.00015912227783442852,-0.018687304197135393,-134.01713588137105,welch_t_test,3.74784277197839e-15,3.979852086434195e-14,True,"At 10.0% error rate, the secondary change in out degree mean was significantly less in Real (-6.86%) than Null (-4.99%) (difference = -1.87%, d = -134.02, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
